char_ngram,count
语偷,1
语像,1
语儿,2
语充,1
语公,1
语共,22
语具,3
语写,4
语几,2
语出,4
语分,11
语列,3
语则,1
语刚,1
语创,1
语删,1
语到,2
语制,5
语前,3
语加,5
语勾,1
语包,11
语化,1
语区,28
语协,3
语单,2
语印,1
语又,1
语及,6
语双,2
语反,1
语发,3478
语取,11
语变,2
语口,3
语句,7
语只,1
语叫,2
语可,10
语同,4
语名,3
语向,2
语吗,33
语吧,3
语含,4
语呢,2
语呼,3
语和,149
语咒,1
语唱,1
语啊,3
语啦,1
语喊,1
语回,2
语因,3
语国,255
语在,22
语地,18
语培,4
语基,1
语境,5
语声,1
语外,6
语多,2
语大,5
语太,1
语好,1
语如,1
语委,1
语威,1
语媒,1
语嬉,1
语字,2
语季,1
语学,21
语完,1
语定,3
语实,2
语审,3
语宣,1
语对,7
语导,2
语将,7
语小,2
语少,2
语就,6
语工,5
语差,1
语已,6
语带,2
语常,2
语并,12
语幻,1
语广,4
语应,21
语建,1
语开,3
语强,1
语录,4
语彼,1
语很,9
语得,1
语必,2
语怎,5
语惊,1
语意,6
语成,4
语我,2
语或,17
语所,13
语手,5
语才,1
语打,1
语扫,4
语承,1
语技,1
语报,3
语拼,1
语指,7
语授,5
语接,2
语控,1
语掩,1
语措,1
语描,2
语提,9
语播,6
语收,2
语改,12
语攻,2
语放,2
语教,61
语文,1254
语斯,1
语新,3
语方,6
语族,4
语无,4
语既,3
语日,1
语时,6
语明,1
语是,45
语显,1
语更,2
语曾,1
语替,1
语最,3
语有,10
语服,1
语期,1
语本,2
语杂,1
语权,9
语来,22
语构,1
语标,3
语案,1
语检,1
语概,1
语模,2
语欧,1
语歌,1
语比,4
语民,1
语气,37
语水,1
语汇,12
语沟,1
语没,4
语沿,1
语法,15
语测,2
语涵,2
语淋,1
语混,1
语清,3
语渔,1
语源,1
语焉,1
语熟,2
语版,7
语牌,2
语特,1
语环,1
语用,3
语电,7
语留,1
语病,1
语症,3
语的,254
语直,1
语相,2
语看,2
语真,1
语知,2
语研,1
语社,17
语祈,1
语种,25
语秘,3
语称,4
语程,1
语究,1
语笔,1
语符,1
语第,1
语等,3
语系,12
语索,1
语练,1
语组,1
语统,6
语综,1
语编,1
语网,3
语罢,1
语美,1
语群,1
语翻,2
语老,3
语考,2
语者,4
语而,7
语联,1
语股,1
语能,6
语节,3
语范,2
语补,1
语表,42
语被,6
语西,2
语要,3
语视,2
语角,1
语解,7
语言,1504
语讨,3
语讲,14
语论,1
语设,1
语访,1
语识,2
语词,15
语译,3
语试,1
语诗,1
语语,5
语说,17
语请,1
语读,1
语课,15
语调,13
语资,1
语超,1
语跑,1
语跟,2
语跨,1
语较,1
语辅,1
语辞,2
语辩,1
语达,1
语过,2
语还,3
语这,2
语进,25
语远,1
语速,2
语道,2
语部,7
语都,3
语采,1
语里,7
语错,2
语键,1
语问,2
语间,2
语阿,1
语降,1
语限,1
语难,1
语需,1
语青,1
语非,15
语音,51
语项,1
语飞,1
语馈,2
语首,1
语高,1
语,1
语！,8
语（,17
语）,64
语，,242
语：,33
语；,12
语？,17
误 ,42
误!,1
"误""",1
误(,2
误),2
"误,",2
误-,1
误.,11
误1,1
误?,3
误h,1
误—,4
误―,1
误”,8
误、,21
误。,207
误一,3
误三,1
误上,1
误不,6
误两,1
误中,21
误为,2
误之,3
误了,40
误事,1
误五,1
误产,1
误他,1
误以,12
误会,114
误传,6
误伤,5
误似,3
误作,2
误你,11
误使,2
误信,14
误假,1
误做,3
误入,29
误公,1
误关,2
误其,1
误再,2
误写,1
误决,8
误准,1
误减,1
误几,1
误击,1
误分,2
误列,1
误判,11
误副,1
误区,1
误医,1
误印,7
误原,1
误及,1
误发,3
误受,2
误可,2
误司,1
误同,1
误后,5
误吗,5
误吞,1
误呢,8
误和,36
误嘛,1
误回,1
误国,2
误在,3
误地,90
误埋,2
误多,1
误大,1
误太,2
误失,2
误存,3
误安,2
误定,2
误实,1
误审,4
误对,3
误导,95
误将,6
误就,4
误工,1
误差,24
误已,2
误常,1
误干,1
误并,9
误应,2
误建,1
误开,2
误引,4
误归,1
误当,2
误往,2
误很,2
误得,1
误必,1
误总,1
误恐,1
误情,2
误惩,1
误想,3
误意,1
误感,1
误我,2
误或,13
误战,1
误所,7
误才,1
误打,1
误执,1
误投,1
误折,1
误报,11
误拼,1
误拾,1
误指,3
误捕,8
误损,1
误掉,1
误推,2
误提,3
误携,1
误支,1
误政,2
误敌,1
误教,1
误数,3
误方,5
误无,1
误时,13
误明,1
误是,7
误更,1
误最,1
误有,1
误期,4
误本,4
误机,1
误杀,11
误概,1
误正,1
误比,1
误永,1
误消,4
误炸,1
误点,1
误煽,1
误犯,1
误率,3
误现,1
误理,3
误用,13
误由,1
误百,3
误的,408
误直,1
误看,2
误短,1
误码,1
误禁,1
误称,1
误等,2
误答,1
误算,2
误类,1
误结,1
误给,1
误继,1
误罚,3
误置,1
误考,1
误者,8
误而,18
误至,1
误虚,1
误虽,2
误行,8
误表,2
误被,2
误裁,2
误要,1
误观,8
误解,186
误警,2
误认,10
误让,2
误讯,1
误记,2
误论,3
误设,1
误诉,1
误诊,2
误译,1
误诠,1
误说,3
误读,3
误负,3
误责,2
误货,1
误费,1
误资,1
误越,1
误车,1
误达,1
误过,3
误这,2
误进,2
误迟,1
误述,2
误适,1
误选,2
误通,5
误造,10
误逮,1
误道,2
误遣,1
误遭,1
误部,2
误配,1
误里,1
误金,1
误针,1
误问,4
误陈,2
误降,2
误需,1
误预,1
误风,3
误！,2
误（,4
误）,1
误，,234
误：,9
误；,19
误？,7
诱 ,1
诱、,8
诱一,1
诱上,1
诱不,1
诱人,33
诱从,1
诱他,6
诱以,2
诱任,1
诱作,1
诱你,1
诱使,27
诱俄,1
诱儿,2
诱入,1
诱出,3
诱到,4
诱卖,1
诱去,2
诱发,10
诱取,1
诱变,1
诱和,2
诱因,22
诱奸,3
诱她,1
诱妇,1
诱学,1
诱它,1
诱导,18
诱年,1
诱惑,107
诱我,7
诱或,9
诱手,1
诱拐,62
诱捕,3
诱提,1
诱改,1
诱敌,2
诱更,1
诱未,1
诱杀,41
诱男,1
诱的,2
诱而,2
诱船,1
诱过,1
诱雷,1
诱饵,27
诱骗,9
诱龙,1
诱，,2
诱；,2
诲 ,2
诲-,2
诲。,9
诲众,3
诲你,1
诲吧,1
诲和,4
诲对,2
诲我,1
诲昭,2
诲有,2
诲淫,1
诲的,5
诲者,2
诲降,1
诲,1
诲（,1
诲，,13
说 ,1749
说!,32
"说""",258
说',6
说(,5
说),4
"说,",224
说-,2
说.,361
说1,19
说2,18
说3,5
说5,6
说6,4
说7,3
说9,3
说:,53
说;,1
说?,81
说[,2
说],1
说`,2
说a,5
说b,4
说c,9
说d,3
说e,7
说f,5
说g,5
说h,4
说i,2
说j,3
说k,4
说m,6
说n,3
说o,3
说p,4
说r,2
说s,6
说t,7
说u,1
说v,1
说w,5
说x,1
说y,1
说z,1
说·,1
说—,27
说―,4
说“,85
说”,5
说″,1
说♪,1
说　,3
说、,9
说。,196
说《,21
说》,1
说「,7
说『,5
说〝,1
说・,1
说一,345
说七,1
说万,2
说丈,2
说三,25
说上,22
说下,47
说不,438
说与,13
说丑,1
说专,1
说世,10
说业,1
说东,9
说丝,1
说两,27
说丧,1
说个,17
说中,60
说临,1
说丹,2
说为,27
说主,11
说丽,2
说久,1
说么,3
说之,3
说乔,5
说也,62
说习,2
说书,4
说买,5
说了,980
说争,1
说事,16
说二,2
说于,5
说互,2
说五,3
说井,1
说亚,1
说些,92
说交,1
说亦,1
说产,2
说亨,1
说京,1
说亮,7
说人,27
说什,1163
说仅,2
说今,25
说介,1
说仍,23
说从,17
说他,642
说代,2
说令,3
说以,20
说件,5
说任,10
说伊,19
说众,1
说优,2
说伙,1
说会,49
说伟,1
说传,1
说伤,1
说伦,1
说伯,1
说似,7
说住,3
说体,3
说何,3
说佛,1
说作,5
说你,879
说使,3
说依,5
说侠,1
说便,3
说俄,5
说保,5
说信,2
说修,3
说倒,4
说借,1
说债,1
说倾,1
说假,5
说偏,1
说做,4
说停,5
说傻,3
说像,6
说儿,2
说充,2
说先,4
说光,1
说克,5
说入,1
说全,8
说八,51
说公,10
说六,2
说共,4
说关,16
说兴,1
说其,25
说具,13
说内,3
说再,69
说冒,2
说写,5
说军,4
说农,1
说决,1
说冷,1
说冻,1
说准,4
说几,66
说凭,1
说凯,3
说凶,4
说出,299
说刀,1
说分,7
说切,1
说划,1
说列,2
说则,4
说刚,2
说创,3
说初,1
说判,2
说利,5
说别,13
说到,170
说制,3
说刺,1
说前,5
说剥,1
说剪,1
说力,2
说加,11
说动,2
说勒,1
说包,1
说化,1
说北,4
说匪,1
说区,1
说医,3
说十,18
说午,1
说半,2
说单,2
说南,2
说博,1
说占,5
说卡,4
说卢,4
说印,7
说危,2
说即,4
说却,2
说卸,1
说厄,1
说历,1
说厉,1
说原,8
说去,21
说参,5
说又,8
说及,1
说双,2
说反,7
说发,11
说取,3
说受,14
说变,9
说叙,1
说口,1
说古,4
说句,47
说另,5
说只,40
说叫,4
说召,2
说叭,1
说可,52
说台,2
说史,2
说叶,2
说号,1
说司,2
说吃,3
说各,14
说合,2
说吉,3
说同,18
说名,3
说后,7
说向,6
说吗,71
说君,1
说吧,223
说听,1
说吸,6
说呀,23
说告,3
说呗,1
说呢,110
说周,1
说呱,1
说味,2
说呼,1
说咆,1
说和,37
说咏,1
说咨,1
说咯,1
说哈,3
说响,1
说哎,1
说哥,1
说哦,3
说哪,6
说哲,1
说唯,1
说唱,16
说啊,85
说啥,28
说啦,7
说善,2
说喔,1
说喜,7
说喽,1
说嗨,1
说嘘,1
说嘛,26
说嘴,1
说噢,1
说囚,1
说四,2
说回,37
说因,8
说团,23
说围,1
说国,20
说图,2
说土,2
说圣,3
说在,137
说地,4
说均,2
说坏,2
说坐,1
说坠,1
说埃,4
说城,3
说培,1
说基,7
说塑,1
说塞,4
说增,3
说墨,3
说士,3
说声,24
说处,1
说外,3
说多,26
说够,12
说大,35
说天,2
说太,56
说央,1
说失,3
说头,1
说奇,2
说奋,1
说奖,1
说套,1
说奥,8
说女,13
说奶,2
说她,244
说好,105
说如,74
说妇,4
说妈,3
说妊,1
说妮,1
说妳,2
说姐,1
说姓,1
说委,11
说姿,1
说威,1
说娜,1
说婚,2
说婴,1
说媒,1
说子,1
说孕,1
说字,1
说存,9
说孟,2
说季,1
说孤,1
说学,3
说孩,5
说它,118
说安,9
说完,102
说宗,1
说官,2
说定,19
说宝,4
说实,195
说审,3
说客,3
说宣,1
说害,1
说家,22
说容,1
说对,110
说导,2
说将,14
说尊,1
说小,11
说少,4
说尚,1
说尤,30
说就,84
说尼,2
说尽,4
说局,2
说屁,5
说属,6
说山,2
说峨,1
说州,1
说工,10
说巨,1
说巫,1
说差,1
说已,39
说巴,11
说市,3
说布,5
说希,1
说帕,1
说帝,1
说带,2
说帮,5
说常,1
说干,4
说平,2
说年,3
说并,26
说幸,1
说幽,1
说广,2
说应,29
说废,19
说建,1
说开,8
说弗,1
说弹,1
说强,3
说归,2
说当,19
说录,2
说形,1
说影,3
说彻,1
说彼,2
说往,1
说很,70
说律,3
说得,422
说微,1
说德,6
说心,3
说必,12
说忍,1
说忘,1
说忙,1
说快,5
说怎,30
说性,4
说总,8
说恐,7
说恢,1
说恭,1
说恺,1
说悄,2
说您,13
说悲,1
说情,35
说惊,1
说惯,1
说想,24
说意,22
说愚,1
说感,4
说愤,1
说愿,3
说慈,1
说慌,3
说成,69
说我,797
说或,11
说战,7
说戴,2
说房,2
说所,16
说手,3
说才,4
说打,5
说执,2
说批,1
说扼,1
说找,5
说承,5
说技,1
说把,20
说抓,1
说投,2
说抗,1
说折,1
说护,2
说报,5
说抱,5
说担,1
说拉,4
说拍,1
说拖,1
说拘,1
说拜,2
说括,1
说拳,2
说拿,2
说挂,2
说指,1
说按,4
说挑,2
说挪,1
说挫,1
说挺,5
说损,1
说捧,1
说据,1
说捷,1
说接,1
说提,9
说握,1
说援,1
说搞,1
说摄,1
说摇,1
说摔,2
说撒,2
说撰,1
说支,2
说收,6
说改,3
说放,3
说政,15
说故,3
说救,1
说教,37
说散,1
说敬,1
说数,1
说整,6
说文,6
说斯,3
说新,8
说方,5
说无,12
说既,6
说日,17
说旧,1
说早,6
说时,14
说昂,1
说昆,2
说明,7699
说易,2
说星,2
说昨,9
说是,665
说显,5
说晚,14
说普,1
说智,2
说暗,1
说更,23
说曹,6
说曾,2
说替,1
说最,36
说有,168
说朋,4
说服,344
说期,2
说未,6
说本,7
说机,2
说杀,1
说李,1
说村,2
说条,3
说来,172
说杨,1
说杭,1
说杰,4
说极,11
说构,2
说枕,1
说林,3
说枢,1
说枪,2
说某,2
说柬,1
说树,1
说核,2
说根,8
说格,1
说案,5
说桑,1
说梅,1
说梦,7
说樊,1
说橡,1
说欠,2
说次,1
说欢,1
说欧,14
说歇,1
说正,27
说此,7
说武,2
说歧,1
说死,7
说母,1
说每,18
说比,16
说毕,2
说毛,1
说毫,6
说氏,1
说民,4
说气,2
说氪,1
说水,6
说永,5
说汉,1
说池,1
说沈,1
说沙,2
说没,86
说油,1
说治,2
说法,554
说波,1
说泰,2
说洛,2
说津,1
说活,8
说派,2
说流,4
说浣,1
说浪,1
说海,4
说浸,1
说涉,1
说涨,1
说深,2
说混,1
说清,48
说渡,1
说游,2
说源,4
说漏,3
说潘,1
说澳,2
说激,2
说濑,1
说火,1
说灯,1
说灵,2
说炒,1
说点,57
说烂,1
说烈,1
说烧,1
说烫,1
说热,1
说照,3
说爱,11
说父,2
说爷,1
说爸,4
说牙,4
说牛,1
说物,1
说特,16
说犬,1
说犯,1
说犹,1
说狗,2
说独,3
说猛,1
说猥,1
说猪,2
说猫,2
说玛,5
说现,28
说班,1
说理,10
说琳,1
说琼,2
说瑞,2
说瓜,1
说瓦,2
说瓶,1
说甚,7
说甜,2
说生,7
说用,5
说由,17
说申,3
说电,2
说男,7
说留,1
说疯,3
说病,4
说癌,1
说登,2
说白,8
说百,2
说的,2361
说皇,2
说监,1
说目,5
说盲,1
说相,8
说看,33
说真,200
说眨,1
说眼,1
说着,21
说睡,3
说瞎,2
说知,1
说短,1
说石,2
说砍,1
说研,2
说破,2
说砸,1
说硬,1
说确,11
说社,2
说祝,1
说神,2
说票,1
说祭,1
说祷,1
说禁,3
说秀,1
说私,4
说种,1
说科,3
说秘,5
说租,3
说积,2
说称,2
说稳,1
说稿,1
说究,3
说穹,1
说空,4
说穿,2
说突,1
说窃,1
说窥,1
说立,3
说站,1
说竞,1
说章,1
说笑,22
说符,1
说第,29
说等,9
说答,1
说筹,1
说签,1
说简,5
说算,2
说管,3
说米,3
说类,2
说粉,1
说粒,1
说粗,4
说粥,1
说精,2
说糖,1
说素,1
说索,3
说紧,1
说红,1
说约,8
说纳,2
说纵,1
说纷,3
说纽,3
说组,1
说细,2
说经,5
说绑,1
说结,7
说给,21
说绝,3
说统,2
说继,1
说维,1
说缉,1
说缔,8
说编,1
说缩,1
说缺,1
说罗,3
说罢,2
说罪,1
说美,9
说翻,1
说老,5
说考,3
说者,5
说而,18
说耐,1
说耻,1
说职,1
说联,12
说聪,2
说肉,2
说肖,1
说肚,1
说肛,1
说肤,1
说肯,6
说肺,2
说胃,1
说背,2
说胎,1
说胖,1
说胡,2
说胸,1
说能,14
说脏,6
说腓,1
说腰,1
说臀,1
说自,41
说臭,1
说至,31
说致,1
说舒,1
说船,2
说艺,1
说艾,4
说芬,3
说花,2
说苏,5
说若,2
说英,53
说苹,1
说范,1
说茄,1
说茱,1
说草,2
说荒,1
说莎,1
说莫,1
说获,1
说菲,1
说萨,8
说著,1
说葡,3
说薄,1
说薇,1
说薰,1
说虎,1
说虽,4
说蛀,1
说蛋,1
说蜥,1
说蝙,2
说蟠,1
说蠢,1
说行,6
说街,1
说衣,2
说补,2
说表,2
说被,14
说袭,1
说裁,2
说裘,1
说西,10
说要,147
说覆,1
说见,2
说规,2
说觉,1
说角,1
说解,1
说誓,1
说警,11
说计,1
说认,5
说讨,1
说让,25
说训,1
说议,1
说许,5
说讽,1
说证,1
说评,1
说词,4
说试,1
说诗,1
说话,1065
说询,1
说该,32
说详,1
说语,1
说说,212
说请,3
说诺,1
说读,1
说谁,30
说调,4
说谅,1
说谈,4
说谎,261
说谢,9
说谦,1
说象,2
说贝,1
说负,1
说财,2
说货,1
说贫,2
说贱,1
说贴,1
说贵,1
说贸,4
说费,2
说赌,1
说赖,1
说赚,1
说赛,1
说赞,5
说赢,3
说赤,1
说走,5
说起,95
说超,4
说越,4
说足,1
说跑,3
说跟,8
说路,2
说踩,1
说身,2
说车,4
说转,1
说较,3
说辞,19
说辣,1
说达,3
说迄,1
说过,997
说还,36
说这,532
说进,5
说远,3
说违,4
说连,1
说迟,1
说迪,1
说退,2
说送,2
说适,1
说逃,1
说选,2
说通,4
说造,2
说逮,2
说逾,1
说遇,1
说道,32
说遗,1
说遭,3
说那,169
说部,2
说都,58
说酒,3
说采,6
说里,8
说重,22
说野,1
说金,7
说针,2
说钓,1
说钟,1
说钱,6
说钻,1
说铜,2
说银,3
说销,1
说错,60
说镜,2
说长,9
说闭,3
说问,1
说闲,6
说间,1
说阁,1
说防,1
说阳,2
说阻,2
说阿,25
说陆,2
说限,1
说除,10
说陪,1
说随,1
说隐,1
说难,2
说集,5
说雇,2
说雕,1
说需,9
说霍,1
说霸,1
说青,2
说非,23
说面,1
说革,1
说韩,5
说顺,1
说须,1
说预,2
说颇,1
说风,5
说飞,2
说餐,1
说饿,1
说首,3
说马,6
说驱,1
说驾,1
说高,2
说鬼,2
说魔,1
说鲍,1
说鲸,1
说鳟,1
说鸟,3
说鸣,1
说鸦,1
说麒,1
说麦,2
说黎,1
说黑,5
说默,1
说黛,1
说鼓,1
说,1
说！,64
说（,5
说）,46
说，,9609
说－,2
说．,1
说：,1636
说；,4
说？,146
说～,1
诵 ,1
诵こ,1
诵に,1
诵一,3
诵习,7
诵以,1
诵会,2
诵你,1
诵可,1
诵我,1
诵的,2
诵真,3
诵祝,1
诵神,1
诵经,4
诵者,1
诵读,18
诵道,1
诵非,5
诵，,7
诶 ,8
诶!,1
诶(,1
"诶,",2
诶.,1
诶。,1
诶斯,1
诶米,1
诶诶,2
诶，,2
诶？,5
请 ,129
请!,3
"请""",2
请(,14
请),3
"请,",12
请.,21
请/,1
请1,9
请2,5
请3,1
请4,6
请5,2
请7,3
请:,3
请?,2
请[,3
请],4
请a,2
请b,1
请c,2
请d,1
请e,1
请f,2
请g,4
请h,1
请j,1
请k,2
请l,2
请m,2
请p,1
请s,2
请t,1
请v,1
请w,3
请—,1
请“,23
请”,15
请…,1
请　,11
请、,19
请。,456
请《,80
请一,76
请三,4
请上,52
请下,37
请不,111
请与,89
请专,57
请且,1
请世,33
请业,3
请东,20
请两,21
请严,1
请个,7
请中,48
请临,8
请丹,6
请为,22
请主,66
请举,30
请之,22
请乌,16
请乍,3
请乔,1
请乘,1
请也,8
请书,165
请了,91
请予,16
请二,1
请于,12
请互,1
请五,6
请亚,16
请交,5
请产,6
请亨,1
请享,3
请人,479
请仆,1
请今,2
请介,12
请仍,5
请从,14
请仔,2
请他,445
请付,6
请代,53
请令,1
请以,100
请件,1
请任,7
请伊,98
请休,2
请伙,1
请会,315
请传,1
请伤,1
请伯,7
请但,1
请低,3
请住,3
请体,2
请佛,1
请作,50
请你,573
请使,5
请供,2
请依,5
请侧,1
请便,29
请促,5
请俄,6
请保,32
请信,9
请修,1
请候,1
请借,2
请债,2
请倾,1
请假,31
请做,13
请停,18
请像,1
请儿,18
请允,403
请充,1
请先,13
请克,4
请免,2
请入,6
请全,60
请八,2
请公,26
请兰,1
请共,3
请关,17
请其,183
请具,21
请兹,1
请养,4
请内,7
请冈,2
请再,21
请写,5
请军,3
请农,1
请冰,4
请冲,5
请决,2
请冷,7
